	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	STOLEN_SNEAKERS	RUBBER_VEST	PAPER_CROWN	STOLEN_SNEAKERS	MY_FIRST_SHIELD
GREEN	BLOODY_BAT	RAW_EGG	SHINY_BOTTLECAP	BLOODY_BAT	PROTEIN_POWDER	STICK_ON_MOUSTACHE
GREEN_1	VAMPIRE_BUNNYEARS	SPARKLE_PONY_KEYCHAIN	BESSIES_BANE	MUSCLE_WAX	RAW_EGG	STICK_ON_MOUSTACHE
BLUE	GLAIVE_OF_DISMEMBERMENT	THONG_OF_VITALITY	PROTEIN_POWDER	LEAD_ZEPPELIN	THE_UGLY_STICK	SOCK_FULL_O_PENNIES
BLUE_1	MUSSEL_MILK	SNAZZY_VEST	THONG_OF_VITALITY	THE_MAD_GODS_TRIDENT	TEN_FOOT_POLE	DIRECTORS_CUT
BLUE_2	DIRK_OF_DISEMBOWELING	THE_COMPENSATOR	VAMPIRE_BUNNYEARS	HEAD_BANGER	SWASH_BUCKLER	PLUCKY_HEROINES_SHORTBOW
PURPLE	SUPER_SPIKEY_SPEAR	THONG_OF_VITALITY	MUSCLE_WAX	HAMMER_OF_WICKED_BEATS	EXCALIBURTREYNOLDS	INTIMIDATING_BEARD
PURPLE_1	SANDWICH_OF_UNSURPASSED_MEATINESS	DIPLOMATIC_IMMUNITY	FLAIL_OF_TOTAL_DEVASTATION	MJOLNIRBY	DEATH_METAL_BLADE	INTIMIDATING_BEARD
PURPLE_2	SVENS_SWORD_OF_DOOOOOM	ADAMANTIUM_TIARA	THONG_OF_VITALITY	DIRK_OF_DISEMBOWELING	DEATH_METAL_BLADE	INTIMIDATING_BEARD
PURPLE_3	BLACKSTEEL_BLADE	LICHE_FINGER	THONG_OF_VITALITY	LAVISHLY_ADORNED_RAPIER	THE_COMPENSATOR	INTIMIDATING_BEARD
PURPLE_4	YODELING_SWORD	PETER_PIPERS_PEPPER_SPRAY	MJOLNIRBY	SHOVEL	DEATH_METAL_BLADE	FLAIL_OF_TOTAL_DEVASTATION
ORANGE	RATTLING_SABRE	SELF_PRESERVER	PURPLE_PILLS_OF_POTENCY	HAROLDS_HOMEMADE_HALBERD	LIFEDRINKER	SVENS_SWORD_OF_DOOOOOM
ORANGE_1	UNICORN_PUKE	BOWIE_KNIFE	MONSTER_HUNTER_ARMOR	HIGH_TEA	BLACKSTEEL_BLADE	MITHRIL_OREEAL
ORANGE_2	DIRTY_BASTARD_SWORD	ROLL_OF_DUCT_TAPE	HELM_OF_SCREAMING_MANFACE	SELF_PRESERVER	CHUGG_BOOTS	SHOT_IN_THE_ARM_3_ORDER
ORANGE_3	GLORY_SEEKER	COSPLAY_SWORD	AXE_OF_GRINDING	BOWIE_KNIFE	YODELING_SWORD	PURPLE_PILLS_OF_POTENCY
ORANGE_4	ORBITAL_KITTY	FOUR_D_GLASSES	ORGANIC_BOOK_OF_NATURE	SWEATBAND_OF_TRAINING_MONTAGES	RATTLING_SABRE	DUELING_KNIVES_OF_HACKENSLASH
ORANGE_5	BOOM_BOX	LIGHTNING_GREASE	FLAMEY_POOFS	COSPLAY_SWORD	UNICORN_PUKE	HELM_OF_SCREAMING_MANFACE
ORANGE_6	BEARLY_THERE_BOOTS	DOUBLE_BLADED_SWORD	CANNON_CANOE	VOLATILE_SMOOTHIE	TAROT_DECK_OF_HYPERBOLE	AXE_OF_GRINDING
ORANGE_7	FLOPPIN_FLIP_FLOPS	CREATINE_CACTUS	ENGAGEMENT_KNUCKLES	HEAL_AID	GLORY_SEEKER	POLITICAL_PLATFORM_SHOES
ORANGE_8	BLUNT_BLADE	POISONED_DAGGER	BELL_OF_SILENCE	STAY_BOARD	AXE_OF_GRINDING	PHAT_PANTS
CYAN	FEATHER_WEIGHT_PAULDRONS	DENSE_CAKE_OF_HATE	CRUDE_SNIPPERS	CREATINE_CACTUS	BOOM_BOX	CANNON_CANOE
CYAN_1	SOUL_FOR_POWER_VOLUME_45	OGRES_BATTERING_RAM	RING_OF_FIRE	RINGS_OF_A_FEATHER	BEARLY_THERE_BOOTS	FRIENDZONITE
CYAN_2	BRACELET_OF_LIGHTNING	SWORD_OF_DESPAIR	PHOENIX_TALISMAN	DENSE_CAKE_OF_HATE	FLOPPIN_FLIP_FLOPS	BELL_OF_SILENCE
CYAN_3	STEAM_ENGINE	THE_SHIELD_STOPS_YOU	DEVILS_POT	BLUNT_BLADE	GOLDEN_SLINGSHOT	FLOPPIN_FLIP_FLOPS
CYAN_4		DRAGON_SAND_BOOTS	BALANCE_OF_LIFE	GOOD_SLEEPING_BED	SUNBLOCK_GOGGLES	IRON_CLAWS
RED						
