	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	LOADED_DIE	BIT_O_NIP	PAPER_CROWN	LOADED_DIE	FINE_BRIE
GREEN	HEMP_BRACELET	CHUNKY_FEMUR	SNAZZY_VEST	CHUNKY_FEMUR	GOBLIN_GROG	STICK_ON_MOUSTACHE
GREEN_1	SACRED_CODEX	SHINY_BOTTLECAP	CHUNKY_FEMUR	SPARKLE_PONY_KEYCHAIN	CHUNKY_FEMUR	HIPPY_GLO_STICKS
BLUE	ROD_OF_TASING	EXCALIBURTREYNOLDS	BLOODY_BAT	NECRONOMICON	WAND_OF_GOLD_SPARKLES	HIPPY_GLO_STICKS
BLUE_1	ORB_OF_EVERLASTING_FLAVOR	TOME_OF_FORBIDDEN_TRIVIA	ENCHANTED_ELBOW_PADS	SNAKE_OIL	SHINY_BOTTLECAP	HIPPY_GLO_STICKS
BLUE_2	FRAMED_DIPLOMA	THE_COMPENSATOR	SMARTY_PANTS	ADAMANTIUM_TIARA	SACRED_CODEX	HIPPY_GLO_STICKS
PURPLE	THE_1_RING	ROD_OF_TASING	SHINY_BOTTLECAP	TOME_OF_FORBIDDEN_TRIVIA_2_ORDER	SACRED_CODEX	INTIMIDATING_BEARD
PURPLE_1	TOME_OF_FORBIDDEN_TRIVIA_3_ORDER	ADAMANTIUM_TIARA	WAND_OF_GOLD_SPARKLES	ENIDS_EXPENSIVE_ELIXIR	SHOT_IN_THE_ARM	INTIMIDATING_BEARD
PURPLE_2	LASER_POINTER_3_ORDER	HAMMER_OF_WICKED_BEATS	WAND_OF_GOLD_SPARKLES	FRAMED_DIPLOMA	KING_JEFFS_CROSSBOW	INTIMIDATING_BEARD
PURPLE_3	LOST_DISK_OF_POWER	TOME_OF_NASTY_BEHAVIOR	ROD_OF_TASING	POCKET_PROTECTOR	THE_COMPENSATOR	INTIMIDATING_BEARD
PURPLE_4	GIRDLE_OF_VICTORY	RING_OF_THE_SQUIRREL	PURIFYING_TUNING_FORK	POCKET_PROTECTOR	TOME_OF_FORBIDDEN_TRIVIA_2_ORDER	THINKING_CAP
ORANGE	LOST_DISK_OF_POWER	ANTI_MAGIC_SHIELD	WICKED_MULLET	JAR_OF_KITTEN_TEAR	ROD_OF_WITTY_PARTY_BANTER	MITHRIL_OREEAL
ORANGE_1	RING_OF_THE_SQUIRREL	HEALTHY_DOSE_OF_SKEPTICISM	DEERSTALKER_HAT	IVY_LEAGUE_HAIRCUT	LASER_POINTER_3_ORDER	CHUGG_BOOTS
ORANGE_2	ORNATE_CROWN_OF_THE_GM	LENSLESS_GLASSES	CHAMPIONSHIP_BELT	PHOTO_BOMB	DRAGON_SCALE	PURIFYING_TUNING_FORK
ORANGE_3	EYE_OF_THE_BEHOLDER	MACGUFFIN_FRAGMENT_45	ENIDS_EXPENSIVE_ELIXIR_2_ORDER	HEALTHY_DOSE_OF_SKEPTICISM	GIRDLE_OF_VICTORY	WICKED_MULLET
ORANGE_4	SICK_MULLET	RING_OF_ILL_WILL	POLITICAL_PLATFORM_SHOES	LENSLESS_GLASSES	JAR_OF_KITTEN_TEAR	DEERSTALKER_HAT
ORANGE_5	UPHOLSTERED_THRONE	LOST_CONCEPT_ART	BRAIN_PILLS	MACGUFFIN_FRAGMENT_45	IVY_LEAGUE_HAIRCUT	SLIGHTLY_EVIL_MAGIC_MIRROR
ORANGE_6	BRAIN_GUARD_9000	SOUL_PUPPET	MIND_MAP	RING_OF_ILL_WILL	ORNATE_CROWN_OF_THE_GM	AMULET_OF_CONCENTRATED_AWESOME
ORANGE_7	CLOAK_OF_THE_OWL	MUNDANE_MUSHROOMS	GREAT_HORNED_HORN	LOST_CONCEPT_ART	EYE_OF_THE_BEHOLDER	GLASS_CANNON
ORANGE_8	FLATTERING_MIRROR	AGED_DRAGON_MILK	AUTO_FLUTE	EYE_ON_THE_PRIZE	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER	HEAL_AID
CYAN	ANCIENT_CODE	PURIFICATION_ROBE	CAT_O_NINE_TAILS	MUNDANE_MUSHROOMS	UPHOLSTERED_THRONE	MIND_MAP
CYAN_1	TOME_OF_CURSED_HORTICULTURE	COG_NITIVE_MASK	NAUGHTY_TAPESTRY	AGED_DRAGON_MILK	BRAIN_GUARD_9000	GREAT_HORNED_HORN
CYAN_2	HELMET_OF_FORESIGHT	RING_OF_TEMPTATION	BOOK_OF_IRMAC	PURIFICATION_ROBE	CLOAK_OF_THE_OWL	AUTO_FLUTE
CYAN_3	IRON_HELMET_OF_BIKING	MAGICAL_PEST_MAST	DOUBLE_AXE	FLATTERING_MIRROR	GOLDEN_SLINGSHOT	CLOAK_OF_THE_OWL
CYAN_4		PYRAMID_POWER	MIRACLE_FURNACE_OF_BLACKSMITH	MAGICAL_CREAM	DANCERS_BRA	MAGICAL_WATER_BOTTLE
RED						
