	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	STOLEN_SNEAKERS	FREE_MANS_CROWBAR	STOLEN_SNEAKERS	ENCHANTED_ELBOW_PADS	ENCHANTED_ELBOW_PADS
GREEN	LOAFERS_OF_ALACRITY	GOBLIN_WHACKER	ENCHANTED_ELBOW_PADS	SNAZZY_VEST	ENCHANTED_ELBOW_PADS	STICK_ON_MOUSTACHE
GREEN_1	TEN_FOOT_POLE	GOBLIN_WHACKER	GOBLIN_WHACKER	LOAFERS_OF_ALACRITY	ARCANE_SLACKS	STICK_ON_MOUSTACHE
BLUE	AXES_OF_DUAL_WIELDING	VAMPIRE_BUNNYEARS	FREE_MANS_CROWBAR	SIDE_OF_BACON	LOAFERS_OF_ALACRITY	PLUCKY_HEROINES_SHORTBOW
BLUE_1	THE_COMPENSATOR	GENTLEMENS_CLUB	SPARKLE_PONY_KEYCHAIN	FLAIL_OF_TOTAL_DEVASTATION	LIFESIPPER	PLUCKY_HEROINES_SHORTBOW
BLUE_2	DIRK_OF_DISEMBOWELING	KINDNESS	TEN_FOOT_POLE	ADAMANTIUM_TIARA	THE_COMPENSATOR	PLUCKY_HEROINES_SHORTBOW
PURPLE	MJOLNIRBY	LASER_POINTER	LIFESIPPER	BOOTS_MADE_FOR_WALKIN	GLAIVE_OF_DISMEMBERMENT	INTIMIDATING_BEARD
PURPLE_1	LAVISHLY_ADORNED_RAPIER	HAROLDS_HOMEMADE_HALBERD	LOAFERS_OF_ALACRITY	SHOVEL	THE_COMPENSATOR	INTIMIDATING_BEARD
PURPLE_2	SANDWICH_OF_UNSURPASSED_MEATINESS	ADAMANTIUM_TIARA	IMPRACTICAL_CHESTPLATE	SVENS_SWORD_OF_DOOOOOM	AXES_OF_DUAL_WIELDING	INTIMIDATING_BEARD
PURPLE_3	DRAGON_SCALE	TOME_OF_NASTY_BEHAVIOR	THE_POWER_OF_MEDICINE_4_ORDER	BIG_STABBY_SPEAR	GLAIVE_OF_DISMEMBERMENT	INTIMIDATING_BEARD
PURPLE_4	POWER_OF_SCIENCE	HIGH_TEA	OVERPOWERING_FRAGRANCE	TOME_OF_FORBIDDEN_TRIVIA_2_ORDER	SUPER_SPIKEY_SPEAR	THINKING_CAP
ORANGE	MYSTICAL_ELVEN_JUNK	SELF_PRESERVER	READIN_RAIN_BOW	HAROLDS_HOMEMADE_HALBERD	BIG_STABBY_SPEAR	THE_POWER_OF_MEDICINE_4_ORDER
ORANGE_1	GLASS_CASE_OF_EMOTION	BOWIE_KNIFE	MONSTER_HUNTER_ARMOR	PETER_PIPERS_PEPPER_SPRAY	DRAGON_SCALE	MITHRIL_OREEAL
ORANGE_2	TAROT_DECK_OF_HYPERBOLE	SWEATBAND_OF_TRAINING_MONTAGES	DRAGONS_BALLZ	ANTI_MAGIC_SHIELD	BLACKSTEEL_BLADE	THE_POWER_OF_MEDICINE_4_ORDER
ORANGE_3	GLORY_SEEKER	THE_HOLY_PAIL	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER	BOWIE_KNIFE	POWER_OF_SCIENCE	READIN_RAIN_BOW
ORANGE_4	ORBITAL_KITTY	VOLATILE_SMOOTHIE	POLITICAL_PLATFORM_SHOES	SWEATBAND_OF_TRAINING_MONTAGES	RATTLING_SABRE	DUELING_KNIVES_OF_HACKENSLASH
ORANGE_5	BOOM_BOX	LIGHTNING_GREASE	FLAMEY_POOFS	ANCIENT_TOME_OF_OCCULT_NONSENSE	UNICORN_PUKE	HELM_OF_SCREAMING_MANFACE
ORANGE_6	BEARLY_THERE_BOOTS	DOUBLE_BLADED_SWORD	CANNON_CANOE	VOLATILE_SMOOTHIE	TAROT_DECK_OF_HYPERBOLE	AXE_OF_GRINDING
ORANGE_7	FLOPPIN_FLIP_FLOPS	GROUND_GEARS	ENGAGEMENT_KNUCKLES	HEAL_AID	GLORY_SEEKER	POLITICAL_PLATFORM_SHOES
ORANGE_8	BLUNT_BLADE	POISONED_DAGGER	BELL_OF_SILENCE	STAY_BOARD	AXE_OF_GRINDING	HEAL_AID
CYAN	FEATHER_WEIGHT_PAULDRONS	DENSE_CAKE_OF_HATE	CRUDE_SNIPPERS	CREATINE_CACTUS	BOOM_BOX	CANNON_CANOE
CYAN_1	SOUL_FOR_POWER_VOLUME_45	OGRES_BATTERING_RAM	RING_OF_FIRE	RINGS_OF_A_FEATHER	BEARLY_THERE_BOOTS	FRIENDZONITE
CYAN_2	BRACELET_OF_LIGHTNING	SWORD_OF_DESPAIR	PHOENIX_TALISMAN	DENSE_CAKE_OF_HATE	FLOPPIN_FLIP_FLOPS	BELL_OF_SILENCE
CYAN_3	STEAM_ENGINE	MAGICAL_PEST_MAST	DEVILS_POT	FLATTERING_MIRROR	GOLDEN_SLINGSHOT	FLOPPIN_FLIP_FLOPS
CYAN_4		DRAGON_SAND_BOOTS	MIRACLE_FURNACE_OF_BLACKSMITH	SUNBLOCK_GOGGLES	MASK_OF_THE_ANCIENT_KING	MAGICAL_WATER_BOTTLE
RED						
