	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	STOLEN_SNEAKERS	STOLEN_SNEAKERS	PAPER_CROWN	STOLEN_SNEAKERS	MY_FIRST_SHIELD
GREEN	GOBLIN_WHACKER	LOAFERS_OF_ALACRITY	SWASH_BUCKLER	GOBLIN_WHACKER	CAPTAINS_TIGHTPANTS	STICK_ON_MOUSTACHE
GREEN_1	GENTLEMENS_CLUB	PLASTIC_VAMPIRE_TEETH	LOAFERS_OF_ALACRITY	LIFESIPPER	RACING_STRIPES	CHAPS_OF_ENDURANCE
BLUE	GLAIVE_OF_DISMEMBERMENT	BANJO_OF_DUELING	GOBLIN_WHACKER	THE_MAD_GODS_TRIDENT	LOAFERS_OF_ALACRITY	SOCK_FULL_O_PENNIES
BLUE_1	FLAIL_OF_TOTAL_DEVASTATION	AXES_OF_DUAL_WIELDING	GOBLIN_WHACKER	KINDNESS	ARCANE_SLACKS	HIPPY_GLO_STICKS
BLUE_2	HEAD_BANGER	GENTLEMENS_CLUB	SPUD_GUN	ADAMANTIUM_TIARA	LIFESIPPER	PLUCKY_HEROINES_SHORTBOW
PURPLE	DIRK_OF_DISEMBOWELING	THE_COMPENSATOR	AND_MY_AXE	SHOVEL	MACE_OF_FRIENDSHIP	INTIMIDATING_BEARD
PURPLE_1	LAVISHLY_ADORNED_RAPIER	FLAIL_OF_TOTAL_DEVASTATION	IMPRACTICAL_CHESTPLATE	HEAD_BANGER	AXES_OF_DUAL_WIELDING	INTIMIDATING_BEARD
PURPLE_2	MITHRIL_OREEAL	THE_MAD_GODS_TRIDENT	THE_UGLY_STICK	SUPER_SPIKEY_SPEAR	THE_COMPENSATOR	INTIMIDATING_BEARD
PURPLE_3	GRIEVOUS_BODILY_HARM	SHOVEL	GLAIVE_OF_DISMEMBERMENT	DEAD_EYE	MJOLNIRBY	INTIMIDATING_BEARD
PURPLE_4	YODELING_SWORD	PETER_PIPERS_PEPPER_SPRAY	SWORDY_MCEPICPANTS	SHOT_IN_THE_ARM_3_ORDER	SUPER_SPIKEY_SPEAR	MUSSEL_MILK
ORANGE	RATTLING_SABRE	LIFEDRINKER	DEAD_EYE	READIN_RAIN_BOW	PHOTO_BOMB	LAVISHLY_ADORNED_RAPIER
ORANGE_1	IVY_LEAGUE_HAIRCUT	DUELING_KNIVES_OF_HACKENSLASH	AXE_OF_GRATUITOUS_GUITAR_SOLOS	PETER_PIPERS_PEPPER_SPRAY	DRAGON_SCALE	SVENS_SWORD_OF_DOOOOOM
ORANGE_2	TAROT_DECK_OF_HYPERBOLE	UNTESTED_JETPACK	CHAMPIONSHIP_BELT	WAR_SANDALS	CHUGG_BOOTS	OVERPOWERING_FRAGRANCE
ORANGE_3	HOLY_LANCE_OF_PLOT_ADVANCEMENT	MACGUFFIN_FRAGMENT_45	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER	AXE_OF_GRATUITOUS_GUITAR_SOLOS	YODELING_SWORD	READIN_RAIN_BOW
ORANGE_4	ORBITAL_KITTY	LITTLE_PRICKS	ORGANIC_BOOK_OF_NATURE	ROLL_OF_DUCT_TAPE	RATTLING_SABRE	DUELING_KNIVES_OF_HACKENSLASH
ORANGE_5	SHOES_OF_THE_MAD_GOD	LIGHTNING_GREASE	FLAMEY_POOFS	COSPLAY_SWORD	GLASS_CASE_OF_EMOTION	CHAMPIONSHIP_BELT
ORANGE_6	EYE_ON_THE_PRIZE	TIME_KILLER	TIME_SAVER	LITTLE_PRICKS	TAROT_DECK_OF_HYPERBOLE	AXE_OF_GRINDING
ORANGE_7	FLOPPIN_FLIP_FLOPS	THE_HUSTLE	DODGY_JEWELRY	LIGHTNING_GREASE	GLORY_SEEKER	POLITICAL_PLATFORM_SHOES
ORANGE_8	LOST_GREAVES	RINGS_OF_A_FEATHER	ILLUSORY_HURDLE	BRAIN_GUARD_9000	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER	LIGHTNING_GREASE
CYAN	FEATHER_WEIGHT_PAULDRONS	RUBY_FLIP_FLOPS	CRUDE_SNIPPERS	THE_HUSTLE	SHOES_OF_THE_MAD_GOD	CANNON_CANOE
CYAN_1	SOUL_FOR_POWER_VOLUME_45	BUNNY_BLADE	RING_OF_FIRE	RINGS_OF_A_FEATHER	EYE_ON_THE_PRIZE	FRIENDZONITE
CYAN_2	GREAVES_OF_PLEIAS	SWORD_OF_DESPAIR	PHOENIX_TALISMAN	RUBY_FLIP_FLOPS	FLOPPIN_FLIP_FLOPS	ILLUSORY_HURDLE
CYAN_3	ADVENTURERS_RIDES	MAGICAL_PEST_MAST	DEVILS_POT	LOST_GREAVES	GOLDEN_SLINGSHOT	FLOPPIN_FLIP_FLOPS
CYAN_4	DEDICATED_SHADOW_ASSASSIN	DRAGON_SAND_BOOTS	NAVIGATION_TO_THE_PAST	SUNBLOCK_GOGGLES	SAND_STORM	WILDYS_HAT
RED	DEDICATED_SHADOW_ASSASSIN	PIECE_OF_ACOLYTE_STATUE	THE_SPEAR_BRINGS_VICTORY	BANANA_PEEL_MOUNTAIN	DRACONIAN_DISH	ANCIENT_COIN
