	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	STOLEN_SNEAKERS	ENCHANTED_ELBOW_PADS	PAPER_CROWN	STOLEN_SNEAKERS	ENCHANTED_ELBOW_PADS
GREEN	GOBLIN_WHACKER	LOAFERS_OF_ALACRITY	SWASH_BUCKLER	GOBLIN_WHACKER	YA_VAMPIRE_SERIES	STICK_ON_MOUSTACHE
GREEN_1	LOAFERS_OF_ALACRITY	SPUD_GUN	MACE_OF_FRIENDSHIP	BANJO_OF_DUELING	LIFESIPPER	CHAPS_OF_ENDURANCE
BLUE	GOBLIN_WHACKER	AXES_OF_DUAL_WIELDING	RACING_STRIPES	LOAFERS_OF_ALACRITY	GLAIVE_OF_DISMEMBERMENT	PLUCKY_HEROINES_SHORTBOW
BLUE_1	LIFESIPPER	FLAIL_OF_TOTAL_DEVASTATION	BANJO_OF_DUELING	THE_UGLY_STICK	THE_MAD_GODS_TRIDENT	PLUCKY_HEROINES_SHORTBOW
BLUE_2	THE_COMPENSATOR	DIRK_OF_DISEMBOWELING	SWASH_BUCKLER	SPUD_GUN	PLASTIC_VAMPIRE_TEETH	PLUCKY_HEROINES_SHORTBOW
PURPLE	GENTLEMENS_CLUB	SWORDY_MCEPICPANTS	KINDNESS	MACE_OF_FRIENDSHIP	THE_MAD_GODS_TRIDENT	INTIMIDATING_BEARD
PURPLE_1	RACING_STRIPES	LAVISHLY_ADORNED_RAPIER	THE_COMPENSATOR	AND_MY_AXE	DECODER_RING	INTIMIDATING_BEARD
PURPLE_2	BANJO_OF_DUELING	GRIEVOUS_BODILY_HARM	FLAIL_OF_TOTAL_DEVASTATION	IMPRACTICAL_CHESTPLATE	MJOLNIRBY	INTIMIDATING_BEARD
PURPLE_3	GLAIVE_OF_DISMEMBERMENT	DEAD_EYE	SHOT_IN_THE_ARM_2_ORDER	FLAIL_OF_TOTAL_DEVASTATION	SUPER_SPIKEY_SPEAR	INTIMIDATING_BEARD
PURPLE_4	YODELING_SWORD	HEAD_BANGER	ROD_OF_WITTY_PARTY_BANTER	PETER_PIPERS_PEPPER_SPRAY	SHOT_IN_THE_ARM_3_ORDER	KINDNESS
ORANGE	RATTLING_SABRE	PHOTO_BOMB	HAROLDS_HOMEMADE_HALBERD	READIN_RAIN_BOW	LIFEDRINKER	DECODER_RING_2_ORDER
ORANGE_1	GLASS_CASE_OF_EMOTION	PETER_PIPERS_PEPPER_SPRAY	BOWIE_KNIFE	DUELING_KNIVES_OF_HACKENSLASH	DRAGON_SCALE	SVENS_SWORD_OF_DOOOOOM
ORANGE_2	DIRTY_BASTARD_SWORD	UNTESTED_JETPACK	CHAMPIONSHIP_BELT	WAR_SANDALS	BLACKSTEEL_BLADE	SHOT_IN_THE_ARM_3_ORDER
ORANGE_3	HOLY_LANCE_OF_PLOT_ADVANCEMENT	COSPLAY_SWORD	AXE_OF_GRINDING	BOWIE_KNIFE	YODELING_SWORD	READIN_RAIN_BOW
ORANGE_4	HAMMER_TIME	LITTLE_PRICKS	ORGANIC_BOOK_OF_NATURE	UNTESTED_JETPACK	RATTLING_SABRE	DUELING_KNIVES_OF_HACKENSLASH
ORANGE_5	SHOES_OF_THE_MAD_GOD	LIGHTNING_GREASE	STAY_BOARD	COSPLAY_SWORD	GLASS_CASE_OF_EMOTION	CHAMPIONSHIP_BELT
ORANGE_6	EYE_ON_THE_PRIZE	TIME_KILLER	CANNON_CANOE	LITTLE_PRICKS	DIRTY_BASTARD_SWORD	AXE_OF_GRINDING
ORANGE_7	HEART_HEALTH_CANDY	THE_HUSTLE	ENGAGEMENT_KNUCKLES	LIGHTNING_GREASE	HOLY_LANCE_OF_PLOT_ADVANCEMENT	ORGANIC_BOOK_OF_NATURE
ORANGE_8	LOST_GREAVES	RINGS_OF_A_FEATHER	ILLUSORY_HURDLE	STAY_BOARD	AMULET_OF_CONCENTRATED_AWESOME	LIGHTNING_GREASE
CYAN	ROCKET_CLOAK	RUBY_FLIP_FLOPS	CRUDE_SNIPPERS	THE_HUSTLE	SHOES_OF_THE_MAD_GOD	TIME_SAVER
CYAN_1	FEATHER_WEIGHT_FOIL	BUNNY_BLADE	RING_OF_FIRE	POISONED_DAGGER	EYE_ON_THE_PRIZE	ENGAGEMENT_KNUCKLES
CYAN_2	DRAGONS_BLADE	SWORD_OF_DESPAIR	GAUNTLET_OF_THRONE	RUBY_FLIP_FLOPS	HEART_HEALTH_CANDY	ILLUSORY_HURDLE
CYAN_3	ADVENTURERS_RIDES	MAGICAL_PEST_MAST	DRAGONS_POCKET_WATCH	LOST_GREAVES	CRUDE_SNIPPERS	FLOPPIN_FLIP_FLOPS
CYAN_4	DEDICATED_CENTAUR_OF_ATTENTION	DRAGON_SAND_BOOTS	NAVIGATION_TO_THE_PAST	SUNBLOCK_GOGGLES	SAND_STORM	IRON_CLAWS
RED	DEDICATED_CENTAUR_OF_ATTENTION	SAMURAI_SWORD	FINS_OF_SEA_DRAGON	TIGER_UNDERWEAR	HERMITS_PILLS	MAGATAMA
