	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	RUBBER_VEST	STOLEN_SNEAKERS	BIT_O_NIP	PAPER_CROWN	STOLEN_SNEAKERS
GREEN	LOAFERS_OF_ALACRITY	GOBLIN_WHACKER	GOBLIN_GROG	SNAZZY_VEST	GOBLIN_WHACKER	STICK_ON_MOUSTACHE
GREEN_1	GENTLEMENS_CLUB	SPARKLE_PONY_KEYCHAIN	GOBLIN_WHACKER	THONG_OF_VITALITY	YA_VAMPIRE_SERIES	STICK_ON_MOUSTACHE
BLUE	THE_MAD_GODS_TRIDENT	SPUD_GUN	ARCANE_SLACKS	MUSCLE_WAX	SIDE_OF_BACON	PLUCKY_HEROINES_SHORTBOW
BLUE_1	MACE_OF_FRIENDSHIP	FLAIL_OF_TOTAL_DEVASTATION	GOBLIN_WHACKER	THE_COMPENSATOR	LOAFERS_OF_ALACRITY	PLUCKY_HEROINES_SHORTBOW
BLUE_2	DIRK_OF_DISEMBOWELING	ORB_OF_EVERLASTING_FLAVOR	PENETRABLE_ARMOR	SUPER_SPIKEY_SPEAR	BLISSFUL_IGNORANCE	SOCK_FULL_O_PENNIES
PURPLE	DIPLOMATIC_IMMUNITY	AXES_OF_DUAL_WIELDING	BANJO_OF_DUELING	BOOTS_MADE_FOR_WALKIN	EXCALIBURTREYNOLDS	SOCK_FULL_O_PENNIES
PURPLE_1	LAVISHLY_ADORNED_RAPIER	MACE_OF_FRIENDSHIP	LIFESIPPER	SHOVEL	PENETRABLE_ARMOR	INTIMIDATING_BEARD
PURPLE_2	LIFEDRINKER	AXES_OF_DUAL_WIELDING	BANJO_OF_DUELING	BIG_STABBY_SPEAR	THE_MAD_GODS_TRIDENT	INTIMIDATING_BEARD
PURPLE_3	GRIEVOUS_BODILY_HARM	CHUGG_BOOTS	THE_COMPENSATOR	SHOT_IN_THE_ARM_2_ORDER	GLAIVE_OF_DISMEMBERMENT	INTIMIDATING_BEARD
PURPLE_4	YODELING_SWORD	PETER_PIPERS_PEPPER_SPRAY	HEAD_BANGER	SHOT_IN_THE_ARM_3_ORDER	SHOVEL	FLAIL_OF_TOTAL_DEVASTATION
ORANGE	RATTLING_SABRE	WAR_SANDALS	READIN_RAIN_BOW	DEAD_EYE	BIG_STABBY_SPEAR	LAVISHLY_ADORNED_RAPIER
ORANGE_1	GLASS_CASE_OF_EMOTION	BOWIE_KNIFE	DUELING_KNIVES_OF_HACKENSLASH	PETER_PIPERS_PEPPER_SPRAY	BLACKSTEEL_BLADE	DECODER_RING_3_ORDER
ORANGE_2	DIRTY_BASTARD_SWORD	UNTESTED_JETPACK	CHAMPIONSHIP_BELT	WAR_SANDALS	CHUGG_BOOTS	SHOT_IN_THE_ARM_3_ORDER
ORANGE_3	HOLY_LANCE_OF_PLOT_ADVANCEMENT	COSPLAY_SWORD	AXE_OF_GRINDING	BOWIE_KNIFE	YODELING_SWORD	READIN_RAIN_BOW
ORANGE_4	HAMMER_TIME	LITTLE_PRICKS	POLITICAL_PLATFORM_SHOES	UNTESTED_JETPACK	RATTLING_SABRE	DUELING_KNIVES_OF_HACKENSLASH
ORANGE_5	SHOES_OF_THE_MAD_GOD	LIGHTNING_GREASE	STAY_BOARD	COSPLAY_SWORD	GLASS_CASE_OF_EMOTION	CHAMPIONSHIP_BELT
ORANGE_6	EYE_ON_THE_PRIZE	TIME_KILLER	TIME_SAVER	LITTLE_PRICKS	DIRTY_BASTARD_SWORD	AXE_OF_GRINDING
ORANGE_7	FLOPPIN_FLIP_FLOPS	THE_HUSTLE	ENGAGEMENT_KNUCKLES	GLASS_CANNON	HELM_OF_SCREAMING_MANFACE	LITTLE_PRICKS
ORANGE_8	LOST_GREAVES	RINGS_OF_A_FEATHER	ILLUSORY_HURDLE	EYE_ON_THE_PRIZE	AXE_OF_GRINDING	LIGHTNING_GREASE
CYAN	ROCKET_CLOAK	RUBY_FLIP_FLOPS	CRUDE_SNIPPERS	THE_HUSTLE	SHOES_OF_THE_MAD_GOD	TIME_SAVER
CYAN_1	FEATHER_WEIGHT_FOIL	BUNNY_BLADE	RING_OF_FIRE	POISONED_DAGGER	EYE_ON_THE_PRIZE	ENGAGEMENT_KNUCKLES
CYAN_2	DRAGONS_BLADE	SWORD_OF_DESPAIR	GAUNTLET_OF_THRONE	RUBY_FLIP_FLOPS	FLOPPIN_FLIP_FLOPS	ILLUSORY_HURDLE
CYAN_3	ADVENTURERS_RIDES	BONE_CRUSHING_PLIERS	DRAGONS_POCKET_WATCH	LOST_GREAVES	CRUDE_SNIPPERS	FLOPPIN_FLIP_FLOPS
CYAN_4		NAVIGATION_TO_THE_PAST	BALANCE_OF_LIFE	SUNBLOCK_GOGGLES	MASK_OF_THE_ANCIENT_KING	WILDYS_HAT
RED						
