	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	ENCHANTED_ELBOW_PADS	BIT_O_NIP	PAPER_CROWN	ENCHANTED_ELBOW_PADS	RUBBER_VEST
GREEN	WAND_OF_GOLD_SPARKLES	SNAZZY_VEST	BLOODY_BAT	CHUNKY_FEMUR	LUCKY_ORCS_FOOT	STICK_ON_MOUSTACHE
GREEN_1	SACRED_CODEX	SPARKLE_PONY_KEYCHAIN	BIT_O_NIP	THE_POWER_OF_MEDICINE	SMARTY_PANTS	STICK_ON_MOUSTACHE
BLUE	ROD_OF_TASING	TEN_FOOT_POLE	HEMP_BRACELET	ORB_OF_EVERLASTING_FLAVOR	SIDE_OF_BACON	HIPPY_GLO_STICKS
BLUE_1	THE_POWER_OF_MEDICINE_2_ORDER	BLISSFUL_IGNORANCE	MUSCLE_WAX	SNAKE_OIL	SACRED_CODEX	SOCK_FULL_O_PENNIES
BLUE_2	DIPLOMATIC_IMMUNITY	THE_COMPENSATOR	BIT_O_NIP	SHOT_IN_THE_ARM	STAFF_OF_BOSS_FIGHTING	BUTTER_KNIFE
PURPLE	THE_1_RING	NECRONOMICON	RAW_EGG	THE_POWER_OF_MEDICINE_3_ORDER	IMPRACTICAL_CHESTPLATE	BUTTER_KNIFE
PURPLE_1	SANDWICH_OF_UNSURPASSED_MEATINESS	FRAMED_DIPLOMA	WAND_OF_GOLD_SPARKLES	SUPER_SPIKEY_SPEAR	EXCALIBURTREYNOLDS	INTIMIDATING_BEARD
PURPLE_2	THE_POWER_OF_MEDICINE_4_ORDER	ADAMANTIUM_TIARA	BLISSFUL_IGNORANCE	HAMMER_OF_WICKED_BEATS	SACRED_CODEX	INTIMIDATING_BEARD
PURPLE_3	POCKET_PROTECTOR	LOST_DISK_OF_POWER	ROD_OF_TASING	DIPLOMATIC_IMMUNITY	NECRONOMICON	INTIMIDATING_BEARD
PURPLE_4	GIRDLE_OF_VICTORY	HIGH_TEA	PURIFYING_TUNING_FORK	POCKET_PROTECTOR	FRAMED_DIPLOMA	ENIDS_EXPENSIVE_ELIXIR
ORANGE	MYSTICAL_ELVEN_JUNK	ANTI_MAGIC_SHIELD	WICKED_MULLET	WIZARDY_FOR_IDIOTS	ROD_OF_WITTY_PARTY_BANTER	THE_POWER_OF_MEDICINE_4_ORDER
ORANGE_1	IVY_LEAGUE_HAIRCUT	HELM_OF_THE_RAGING_BEAR	DEERSTALKER_HAT	HIGH_TEA	CHUGG_BOOTS	MITHRIL_OREEAL
ORANGE_2	ORNATE_CROWN_OF_THE_GM	LENSLESS_GLASSES	DRAGONS_BALLZ	PHOTO_BOMB	CHUGG_BOOTS	PURIFYING_TUNING_FORK
ORANGE_3	EYE_OF_THE_BEHOLDER	MACGUFFIN_FRAGMENT_45	ENIDS_EXPENSIVE_ELIXIR_2_ORDER	HELM_OF_THE_RAGING_BEAR	GIRDLE_OF_VICTORY	WICKED_MULLET
ORANGE_4	SICK_MULLET	RING_OF_ILL_WILL	HAIR_OF_THE_DOG	ROLL_OF_DUCT_TAPE	JAR_OF_KITTEN_TEAR	DEERSTALKER_HAT
ORANGE_5	SHOES_OF_THE_MAD_GOD	PHAT_PANTS	STAY_BOARD	ANCIENT_TOME_OF_OCCULT_NONSENSE	IVY_LEAGUE_HAIRCUT	CHAMPIONSHIP_BELT
ORANGE_6	BRAIN_GUARD_9000	HEARTY_CHEST	MIND_MAP	RING_OF_ILL_WILL	ORNATE_CROWN_OF_THE_GM	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER
ORANGE_7	CLOAK_OF_THE_OWL	GROUND_GEARS	DODGY_JEWELRY	HAIR_OF_THE_DOG	DRAGONS_BALLZ	RING_OF_ILL_WILL
ORANGE_8	FLATTERING_MIRROR	AGED_DRAGON_MILK	AUTO_FLUTE	BEARLY_THERE_BOOTS	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER	HEAL_AID
CYAN	ANCIENT_CODE	TRIASSIC_TRINKET	GOLDEN_SLINGSHOT	MUNDANE_MUSHROOMS	UPHOLSTERED_THRONE	NEW_KNIGHT_IN_TOWN
CYAN_1	TOME_OF_CURSED_HORTICULTURE	OGRES_BATTERING_RAM	RING_OF_FIRE	AGED_DRAGON_MILK	BRAIN_GUARD_9000	GREAT_HORNED_HORN
CYAN_2	HELMET_OF_FORESIGHT	MAI_TAI_OF_IMMUNITY	PHOENIX_TALISMAN	TRIASSIC_TRINKET	CLOAK_OF_THE_OWL	AUTO_FLUTE
CYAN_3	IRON_HELMET_OF_BIKING	MAGICAL_PEST_MAST	DRAGONS_POCKET_WATCH	FLATTERING_MIRROR	MAD_GODS_MUG	CLOAK_OF_THE_OWL
CYAN_4		PYRAMID_POWER	MIRACLE_FURNACE_OF_BLACKSMITH	GOOD_SLEEPING_BED	SAND_STORM	MAGICAL_WATER_BOTTLE
RED						
