	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	FOAM_FINGER	ENCHANTED_ELBOW_PADS	PAPER_CROWN	FOAM_FINGER	GOBLIN_GROG
GREEN	CAPTAINS_TIGHTPANTS	BLOODY_BAT	BESSIES_BANE	GLOVES_OF_CRIT	BLOODY_BAT	STICK_ON_MOUSTACHE
GREEN_1	MUSCLE_WAX	BLOODY_BAT	YA_VAMPIRE_SERIES	SIDE_OF_BACON	BLOODY_BAT	STICK_ON_MOUSTACHE
BLUE	LEAD_ZEPPELIN	NONSTICK_SHIELD	BLOODY_BAT	BAG_O_HAMMERS	LIFESIPPER	STICK_ON_MOUSTACHE
BLUE_1	IMPRACTICAL_CHESTPLATE	GENTLEMENS_CLUB	TEN_FOOT_POLE	THE_MAD_GODS_TRIDENT	BLISSFUL_IGNORANCE	DIRECTORS_CUT
BLUE_2	SUPER_SPIKEY_SPEAR	ROD_OF_TASING	PENETRABLE_ARMOR	THE_COMPENSATOR	MUSCLE_WAX	DIRECTORS_CUT
PURPLE	PHILTER_OF_PURE_TESTOSTERONE	ROBE_OF_SHARP_COMEBACKS	THONG_OF_VITALITY	SWORDY_MCEPICPANTS	AXES_OF_DUAL_WIELDING	DIRECTORS_CUT
PURPLE_1	SANDWICH_OF_UNSURPASSED_MEATINESS	LEAD_ZEPPELIN	GENTLEMENS_CLUB	SHOVEL	TEN_FOOT_POLE	INTIMIDATING_BEARD
PURPLE_2	GRIEVOUS_BODILY_HARM	DIPLOMATIC_IMMUNITY	THE_UGLY_STICK	DIRK_OF_DISEMBOWELING	LIFESIPPER	INTIMIDATING_BEARD
PURPLE_3	LIFEDRINKER	BLACKSTEEL_BLADE	SIDE_OF_BACON	MOTIVATIONAL_CASSETTE	THE_COMPENSATOR	INTIMIDATING_BEARD
PURPLE_4	POWER_OF_SCIENCE	HIGH_TEA	SHOT_IN_THE_ARM_3_ORDER	SHOT_IN_THE_ARM	SHOVEL	FLAIL_OF_TOTAL_DEVASTATION
ORANGE	RATTLING_SABRE	ANTI_MAGIC_SHIELD	PURPLE_PILLS_OF_POTENCY	HAROLDS_HOMEMADE_HALBERD	GRIEVOUS_BODILY_HARM	SVENS_SWORD_OF_DOOOOOM
ORANGE_1	UNICORN_PUKE	BOWIE_KNIFE	MONSTER_HUNTER_ARMOR	PETER_PIPERS_PEPPER_SPRAY	DRAGON_SCALE	SVENS_SWORD_OF_DOOOOOM
ORANGE_2	DIRTY_BASTARD_SWORD	SWEATBAND_OF_TRAINING_MONTAGES	HELM_OF_SCREAMING_MANFACE	SELF_PRESERVER	BLACKSTEEL_BLADE	SHOT_IN_THE_ARM_3_ORDER
ORANGE_3	HOLY_LANCE_OF_PLOT_ADVANCEMENT	THE_HOLY_PAIL	AXE_OF_GRINDING	BOWIE_KNIFE	YODELING_SWORD	PURPLE_PILLS_OF_POTENCY
ORANGE_4	HAMMER_TIME	VOLATILE_SMOOTHIE	POLITICAL_PLATFORM_SHOES	SWEATBAND_OF_TRAINING_MONTAGES	RATTLING_SABRE	MONSTER_HUNTER_ARMOR
ORANGE_5	BOOM_BOX	HEAL_AID	FLAMEY_POOFS	COSPLAY_SWORD	UNICORN_PUKE	HELM_OF_SCREAMING_MANFACE
ORANGE_6	BEARLY_THERE_BOOTS	DOUBLE_BLADED_SWORD	CANNON_CANOE	VOLATILE_SMOOTHIE	DIRTY_BASTARD_SWORD	AXE_OF_GRINDING
ORANGE_7	HEART_HEALTH_CANDY	THE_HUSTLE	DODGY_JEWELRY	BOOM_BOX	HELM_OF_SCREAMING_MANFACE	HAMMER_TIME
ORANGE_8	BLUNT_BLADE	RINGS_OF_A_FEATHER	ILLUSORY_HURDLE	BEARLY_THERE_BOOTS	AXE_OF_GRINDING	HEAL_AID
CYAN	BLACKSMITH_BREW	TRIASSIC_TRINKET	CRUDE_SNIPPERS	CREATINE_CACTUS	BOOM_BOX	CANNON_CANOE
CYAN_1	ESCUTCHEON_OF_EYES	OGRES_BATTERING_RAM	RING_OF_FIRE	POISONED_DAGGER	BEARLY_THERE_BOOTS	DODGY_JEWELRY
CYAN_2	BRACELET_OF_LIGHTNING	WRAITH_BARRIER	LAZARUS_BEANS	TRIASSIC_TRINKET	FLOPPIN_FLIP_FLOPS	CROWNING_ACHIEVEMENT
CYAN_3	STEAM_ENGINE	THE_SHIELD_STOPS_YOU	DOUBLE_AXE	BLUNT_BLADE	GOLDEN_SLINGSHOT	HEART_HEALTH_CANDY
CYAN_4		DRAGON_SAND_BOOTS	BALANCE_OF_LIFE	SUNBLOCK_GOGGLES	MASK_OF_THE_ANCIENT_KING	IRON_CLAWS
RED						
