	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	ENCHANTED_ELBOW_PADS	BIT_O_NIP	PAPER_CROWN	LOADED_DIE	RUBBER_VEST
GREEN	SPARKLE_PONY_KEYCHAIN	CHUNKY_FEMUR	SNAZZY_VEST	SMARTY_PANTS	CHUNKY_FEMUR	STICK_ON_MOUSTACHE
GREEN_1	SACRED_CODEX	PRETTY_SWEET_CAPE	CHUNKY_FEMUR	TEN_FOOT_POLE	WAND_OF_GOLD_SPARKLES	STICK_ON_MOUSTACHE
BLUE	ORB_OF_EVERLASTING_FLAVOR	THE_POWER_OF_MEDICINE	BESSIES_BANE	NECRONOMICON	SIDE_OF_BACON	STICK_ON_MOUSTACHE
BLUE_1	ORB_OF_EVERLASTING_FLAVOR	TOME_OF_FORBIDDEN_TRIVIA	ENCHANTED_ELBOW_PADS	SNAKE_OIL	SHINY_BOTTLECAP	HIPPY_GLO_STICKS
BLUE_2	DIPLOMATIC_IMMUNITY	THE_COMPENSATOR	BIT_O_NIP	SHOT_IN_THE_ARM	STAFF_OF_BOSS_FIGHTING	BUTTER_KNIFE
PURPLE	THE_1_RING	ENIDS_EXPENSIVE_ELIXIR	IMPRACTICAL_CHESTPLATE	DIPLOMATIC_IMMUNITY	THONG_OF_VITALITY	HIPPY_GLO_STICKS
PURPLE_1	POCKET_PROTECTOR	LASER_POINTER_2_ORDER	ADAMANTIUM_TIARA	NECRONOMICON	SMARTY_PANTS	INTIMIDATING_BEARD
PURPLE_2	SVENS_SWORD_OF_DOOOOOM	FRAMED_DIPLOMA	THE_UGLY_STICK	TOME_OF_NASTY_BEHAVIOR	THE_MAD_GODS_TRIDENT	INTIMIDATING_BEARD
PURPLE_3	LAVISHLY_ADORNED_RAPIER	SHOVEL	THONG_OF_VITALITY	WIZARDY_FOR_IDIOTS	THE_COMPENSATOR	INTIMIDATING_BEARD
PURPLE_4	YODELING_SWORD	RING_OF_THE_SQUIRREL	PURIFYING_TUNING_FORK	POCKET_PROTECTOR	THE_1_RING	THINKING_CAP
ORANGE	JAR_OF_KITTEN_TEAR	PHOTO_BOMB	WICKED_MULLET	LIGER_BALM	ROD_OF_WITTY_PARTY_BANTER	MITHRIL_OREEAL
ORANGE_1	IVY_LEAGUE_HAIRCUT	AXE_OF_GRATUITOUS_GUITAR_SOLOS	DEERSTALKER_HAT	RING_OF_THE_SQUIRREL	CHUGG_BOOTS	DECODER_RING_3_ORDER
ORANGE_2	DIRTY_BASTARD_SWORD	LENSLESS_GLASSES	DRAGONS_BALLZ	PHOTO_BOMB	DRAGON_SCALE	OVERPOWERING_FRAGRANCE
ORANGE_3	EYE_OF_THE_BEHOLDER	ANCIENT_TOME_OF_OCCULT_NONSENSE	ENIDS_EXPENSIVE_ELIXIR_2_ORDER	AXE_OF_GRATUITOUS_GUITAR_SOLOS	YODELING_SWORD	WICKED_MULLET
ORANGE_4	ORBITAL_KITTY	VOLATILE_SMOOTHIE	GLASS_CANNON	ROLL_OF_DUCT_TAPE	JAR_OF_KITTEN_TEAR	MONSTER_HUNTER_ARMOR
ORANGE_5	SHOES_OF_THE_MAD_GOD	LOST_CONCEPT_ART	TUNNEL_VISION	MACGUFFIN_FRAGMENT_45	IVY_LEAGUE_HAIRCUT	SLIGHTLY_EVIL_MAGIC_MIRROR
ORANGE_6	BRAIN_GUARD_9000	HEARTY_CHEST	NEW_KNIGHT_IN_TOWN	RING_OF_ILL_WILL	ORNATE_CROWN_OF_THE_GM	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER
ORANGE_7	FLOPPIN_FLIP_FLOPS	MUNDANE_MUSHROOMS	DODGY_JEWELRY	PHAT_PANTS	GLORY_SEEKER	POLITICAL_PLATFORM_SHOES
ORANGE_8	FLATTERING_MIRROR	AGED_DRAGON_MILK	AUTO_FLUTE	BEARLY_THERE_BOOTS	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER	PHAT_PANTS
CYAN	FEATHER_WEIGHT_PAULDRONS	TRIASSIC_TRINKET	GOLDEN_SLINGSHOT	MUNDANE_MUSHROOMS	UPHOLSTERED_THRONE	NEW_KNIGHT_IN_TOWN
CYAN_1	SOUL_FOR_POWER_VOLUME_45	OGRES_BATTERING_RAM	RING_OF_FIRE	RINGS_OF_A_FEATHER	BRAIN_GUARD_9000	FRIENDZONITE
CYAN_2	GREAVES_OF_PLEIAS	MAI_TAI_OF_IMMUNITY	PHOENIX_TALISMAN	TRIASSIC_TRINKET	FLOPPIN_FLIP_FLOPS	AUTO_FLUTE
CYAN_3	IRON_HELMET_OF_BIKING	MAGICAL_PEST_MAST	DRAGONS_POCKET_WATCH	FLATTERING_MIRROR	GOLDEN_SLINGSHOT	CLOAK_OF_THE_OWL
CYAN_4	DEDICATED_DEEP_DRAGON	PYRAMID_POWER	MIRACLE_FURNACE_OF_BLACKSMITH	GOOD_SLEEPING_BED	MAGICAL_CREAM	MAGICAL_WATER_BOTTLE
RED	DEDICATED_DEEP_DRAGON	FEATHER_OF_PHOENIX	TIGER_SALVE	DROP_OF_MOONLIGHT	EXPLOSIVE_CANNON	BANANA_PEEL_MOUNTAIN
