	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	FOAM_FINGER	MY_FIRST_SHIELD	PAPER_CROWN	FOAM_FINGER	FREE_MANS_CROWBAR
GREEN	RAW_EGG	BLOODY_BAT	BESSIES_BANE	FINE_BRIE	BLOODY_BAT	STICK_ON_MOUSTACHE
GREEN_1	THONG_OF_VITALITY	BLISSFUL_IGNORANCE	BLOODY_BAT	AND_MY_AXE	PENETRABLE_ARMOR	STICK_ON_MOUSTACHE
BLUE	ROBE_OF_SHARP_COMEBACKS	RAW_EGG	BLOODY_BAT	MUSCLE_WAX	ARTIFACT_OF_UNIMAGINABLE_POWER	SOCK_FULL_O_PENNIES
BLUE_1	ROD_OF_TASING	IMPRACTICAL_CHESTPLATE	BLOODY_BAT	MUSSEL_MILK	THONG_OF_VITALITY	SOCK_FULL_O_PENNIES
BLUE_2	DIPLOMATIC_IMMUNITY	SNAKE_OIL	BLOODY_BAT	THE_COMPENSATOR	TEN_FOOT_POLE	SOCK_FULL_O_PENNIES
PURPLE	HAMMER_OF_WICKED_BEATS	LASER_POINTER	BLOODY_BAT	SHOT_IN_THE_ARM	THONG_OF_VITALITY	HIPPY_GLO_STICKS
PURPLE_1	SANDWICH_OF_UNSURPASSED_MEATINESS	MUSCLE_WAX	BLISSFUL_IGNORANCE	SUPER_SPIKEY_SPEAR	THONG_OF_VITALITY	INTIMIDATING_BEARD
PURPLE_2	POCKET_PROTECTOR	BAG_O_HAMMERS	IMPRACTICAL_CHESTPLATE	LIFEDRINKER	ROD_OF_TASING	INTIMIDATING_BEARD
PURPLE_3	BIG_STABBY_SPEAR	DRAGON_SCALE	THONG_OF_VITALITY	MOTIVATIONAL_CASSETTE	ROBE_OF_SHARP_COMEBACKS	INTIMIDATING_BEARD
PURPLE_4	POWER_OF_SCIENCE	EXTREME_FAD_DIET	MJOLNIRBY	OVERPOWERING_FRAGRANCE	SUPER_SPIKEY_SPEAR	THE_COMPENSATOR
ORANGE	MYSTICAL_ELVEN_JUNK	WAR_SANDALS	PURPLE_PILLS_OF_POTENCY	LIGER_BALM	BIG_STABBY_SPEAR	LAVISHLY_ADORNED_RAPIER
ORANGE_1	UNICORN_PUKE	HELM_OF_THE_RAGING_BEAR	MONSTER_HUNTER_ARMOR	EXTREME_FAD_DIET	DRAGON_SCALE	DECODER_RING_3_ORDER
ORANGE_2	DIRTY_BASTARD_SWORD	ROLL_OF_DUCT_TAPE	HELM_OF_SCREAMING_MANFACE	ANTI_MAGIC_SHIELD	BLACKSTEEL_BLADE	SHOT_IN_THE_ARM_3_ORDER
ORANGE_3	GLORY_SEEKER	THE_HOLY_PAIL	AXE_OF_GRINDING	HELM_OF_THE_RAGING_BEAR	POWER_OF_SCIENCE	PURPLE_PILLS_OF_POTENCY
ORANGE_4	HAMMER_TIME	VOLATILE_SMOOTHIE	ORGANIC_BOOK_OF_NATURE	SWEATBAND_OF_TRAINING_MONTAGES	MYSTICAL_ELVEN_JUNK	MONSTER_HUNTER_ARMOR
ORANGE_5	BOOM_BOX	PHAT_PANTS	FLAMEY_POOFS	THE_HOLY_PAIL	UNICORN_PUKE	HELM_OF_SCREAMING_MANFACE
ORANGE_6	BEARLY_THERE_BOOTS	DOUBLE_BLADED_SWORD	NEW_KNIGHT_IN_TOWN	VOLATILE_SMOOTHIE	DIRTY_BASTARD_SWORD	AXE_OF_GRINDING
ORANGE_7	HEART_HEALTH_CANDY	CREATINE_CACTUS	ENGAGEMENT_KNUCKLES	HEAL_AID	HOLY_LANCE_OF_PLOT_ADVANCEMENT	ORGANIC_BOOK_OF_NATURE
ORANGE_8	BLUNT_BLADE	GIANTS_GROG	CROWNING_ACHIEVEMENT	BRAIN_GUARD_9000	AMULET_OF_CONCENTRATED_AWESOME	PHAT_PANTS
CYAN	BLACKSMITH_BREW	DENSE_CAKE_OF_HATE	GOLDEN_SLINGSHOT	CREATINE_CACTUS	BOOM_BOX	NEW_KNIGHT_IN_TOWN
CYAN_1	ESCUTCHEON_OF_EYES	HEART_HAT	MANLY_FIRST_AID_KIT	GIANTS_GROG	BEARLY_THERE_BOOTS	ENGAGEMENT_KNUCKLES
CYAN_2	BRACELET_OF_LIGHTNING	WRAITH_BARRIER	LAZARUS_BEANS	DENSE_CAKE_OF_HATE	HEART_HEALTH_CANDY	CROWNING_ACHIEVEMENT
CYAN_3	STEAM_ENGINE	MYSTERIOUS_EGG	DOUBLE_AXE	BLUNT_BLADE	CRUDE_SNIPPERS	HEART_HEALTH_CANDY
CYAN_4	DEDICATED_SNAP_DRAGON	DRAGON_SAND_BOOTS	NAVIGATION_TO_THE_PAST	SUNBLOCK_GOGGLES	MASK_OF_THE_ANCIENT_KING	MAGICAL_WATER_BOTTLE
RED	DEDICATED_SNAP_DRAGON	SAMURAI_SWORD	WARRIORS_HELMET	DRAGON_SCALE_GROVE	CLOUDY_MONOCULAR_TELESCOPE	DRACONIAN_DISH
