	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	MY_FIRST_SHIELD	FREE_MANS_CROWBAR	BIT_O_NIP	STOLEN_SNEAKERS	ENCHANTED_ELBOW_PADS
GREEN	SWASH_BUCKLER	GOBLIN_GROG	BLOODY_BAT	GOBLIN_WHACKER	SNAZZY_VEST	STICK_ON_MOUSTACHE
GREEN_1	YA_VAMPIRE_SERIES	RACING_STRIPES	FREE_MANS_CROWBAR	TEN_FOOT_POLE	SPARKLE_PONY_KEYCHAIN	STICK_ON_MOUSTACHE
BLUE	GLAIVE_OF_DISMEMBERMENT	BANJO_OF_DUELING	THE_MAD_GODS_TRIDENT	BAG_O_HAMMERS	ROD_OF_TASING	PLUCKY_HEROINES_SHORTBOW
BLUE_1	TEN_FOOT_POLE	BLISSFUL_IGNORANCE	FLAIL_OF_TOTAL_DEVASTATION	GENTLEMENS_CLUB	THONG_OF_VITALITY	PLUCKY_HEROINES_SHORTBOW
BLUE_2	DIRK_OF_DISEMBOWELING	DEATH_METAL_BLADE	THE_COMPENSATOR	HEAD_BANGER	BAG_O_HAMMERS	PLUCKY_HEROINES_SHORTBOW
PURPLE	SHOVEL	LIFESIPPER	SPUD_GUN	BOOTS_MADE_FOR_WALKIN	GLAIVE_OF_DISMEMBERMENT	INTIMIDATING_BEARD
PURPLE_1	LAVISHLY_ADORNED_RAPIER	AXES_OF_DUAL_WIELDING	SUPER_SPIKEY_SPEAR	HAROLDS_HOMEMADE_HALBERD	THE_MAD_GODS_TRIDENT	INTIMIDATING_BEARD
PURPLE_2	SVENS_SWORD_OF_DOOOOOM	DIRK_OF_DISEMBOWELING	ROD_OF_TASING	MITHRIL_OREEAL	DEATH_METAL_BLADE	INTIMIDATING_BEARD
PURPLE_3	BLACKSTEEL_BLADE	GRIEVOUS_BODILY_HARM	MUSSEL_MILK	TOME_OF_NASTY_BEHAVIOR	THE_COMPENSATOR	INTIMIDATING_BEARD
PURPLE_4	POWER_OF_SCIENCE	OVERPOWERING_FRAGRANCE	VORPAL_BOOMERANG	PETER_PIPERS_PEPPER_SPRAY	HEAD_BANGER	KINDNESS
ORANGE	RATTLING_SABRE	PURPLE_PILLS_OF_POTENCY	WAR_SANDALS	DEAD_EYE	BIG_STABBY_SPEAR	LASER_POINTER_3_ORDER
ORANGE_1	IVY_LEAGUE_HAIRCUT	DUELING_KNIVES_OF_HACKENSLASH	HELM_OF_THE_RAGING_BEAR	PETER_PIPERS_PEPPER_SPRAY	DECODER_RING_3_ORDER	CHUGG_BOOTS
ORANGE_2	DIRTY_BASTARD_SWORD	UNTESTED_JETPACK	HELM_OF_SCREAMING_MANFACE	ANTI_MAGIC_SHIELD	BLACKSTEEL_BLADE	SHOT_IN_THE_ARM_3_ORDER
ORANGE_3	HOLY_LANCE_OF_PLOT_ADVANCEMENT	COSPLAY_SWORD	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER	HELM_OF_THE_RAGING_BEAR	POWER_OF_SCIENCE	PURPLE_PILLS_OF_POTENCY
ORANGE_4	HAMMER_TIME	FOUR_D_GLASSES	HAIR_OF_THE_DOG	UNTESTED_JETPACK	RATTLING_SABRE	DUELING_KNIVES_OF_HACKENSLASH
ORANGE_5	BOOM_BOX	LIGHTNING_GREASE	STAY_BOARD	COSPLAY_SWORD	GLASS_CASE_OF_EMOTION	CHAMPIONSHIP_BELT
ORANGE_6	EYE_ON_THE_PRIZE	TIME_KILLER	CANNON_CANOE	FOUR_D_GLASSES	DIRTY_BASTARD_SWORD	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER
ORANGE_7	HEART_HEALTH_CANDY	THE_HUSTLE	ENGAGEMENT_KNUCKLES	LIGHTNING_GREASE	HOLY_LANCE_OF_PLOT_ADVANCEMENT	ORGANIC_BOOK_OF_NATURE
ORANGE_8	LOST_GREAVES	RINGS_OF_A_FEATHER	ILLUSORY_HURDLE	BRAIN_GUARD_9000	AMULET_OF_CONCENTRATED_AWESOME	LIGHTNING_GREASE
CYAN	ROCKET_CLOAK	RUBY_FLIP_FLOPS	CRUDE_SNIPPERS	THE_HUSTLE	SHOES_OF_THE_MAD_GOD	TIME_SAVER
CYAN_1	FEATHER_WEIGHT_FOIL	BUNNY_BLADE	RING_OF_FIRE	POISONED_DAGGER	EYE_ON_THE_PRIZE	DODGY_JEWELRY
CYAN_2	DRAGONS_BLADE	SWORD_OF_DESPAIR	GAUNTLET_OF_THRONE	RUBY_FLIP_FLOPS	HEART_HEALTH_CANDY	ILLUSORY_HURDLE
CYAN_3	DRAGON_LEATHER_TIGHTS	BONE_CRUSHING_PLIERS	FAMILIAR_ENERGY_TANK	BLUNT_BLADE	CAT_O_NINE_TAILS	FLOPPIN_FLIP_FLOPS
CYAN_4	DEDICATED_DEMON_TOTEM	NAVIGATION_TO_THE_PAST	BALANCE_OF_LIFE	SAND_STORM	MASK_OF_THE_ANCIENT_KING	IRON_CLAWS
RED	DEDICATED_DEMON_TOTEM	FINS_OF_SEA_DRAGON	TIGER_UNDERWEAR	THE_SPEAR_BRINGS_VICTORY	PORTABLE_NUTRITIOUS_DIET	FAMILY_TREE_OF_UMLAUT
