	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	PAPER_CROWN	PAPER_CROWN	BIT_O_NIP	PAPER_CROWN	ENCHANTED_ELBOW_PADS	FINE_BRIE
GREEN	SPARKLE_PONY_KEYCHAIN	SNAZZY_VEST	BLOODY_BAT	LUCKY_ORCS_FOOT	MY_FIRST_SHIELD	STICK_ON_MOUSTACHE
GREEN_1	THE_POWER_OF_MEDICINE	THONG_OF_VITALITY	FINE_BRIE	BLISSFUL_IGNORANCE	BIT_O_NIP	STICK_ON_MOUSTACHE
BLUE	SNAKE_OIL	VAMPIRE_BUNNYEARS	BLOODY_BAT	SIDE_OF_BACON	PROTEIN_POWDER	DIRECTORS_CUT
BLUE_1	NECRONOMICON	TEN_FOOT_POLE	MELTY_CHOCOLATE_BAR	MELTY_CHOCOLATE_BAR	THE_POWER_OF_MEDICINE_2_ORDER	DIRECTORS_CUT
BLUE_2	DIPLOMATIC_IMMUNITY	THE_COMPENSATOR	HEMP_BRACELET	ADAMANTIUM_TIARA	BLISSFUL_IGNORANCE	DIRECTORS_CUT
PURPLE	THE_POWER_OF_MEDICINE_3_ORDER	MUSCLE_WAX	EXCALIBURTREYNOLDS	HAMMER_OF_WICKED_BEATS	SACRED_CODEX	INTIMIDATING_BEARD
PURPLE_1	POCKET_PROTECTOR	PHILTER_OF_PURE_TESTOSTERONE	IMPRACTICAL_CHESTPLATE	ENIDS_EXPENSIVE_ELIXIR	SHOT_IN_THE_ARM	INTIMIDATING_BEARD
PURPLE_2	SANDWICH_OF_UNSURPASSED_MEATINESS	THE_1_RING	THONG_OF_VITALITY	HAROLDS_HOMEMADE_HALBERD	IMPRACTICAL_CHESTPLATE	INTIMIDATING_BEARD
PURPLE_3	THE_POWER_OF_MEDICINE_4_ORDER	DRAGON_SCALE	THE_COMPENSATOR	BIG_STABBY_SPEAR	NECRONOMICON	INTIMIDATING_BEARD
PURPLE_4	POWER_OF_SCIENCE	HIGH_TEA	OVERPOWERING_FRAGRANCE	MJOLNIRBY	VORPAL_BOOMERANG	THE_POWER_OF_MEDICINE_2_ORDER
ORANGE	LIGER_BALM	SELF_PRESERVER	READIN_RAIN_BOW	MYSTICAL_ELVEN_JUNK	GRIEVOUS_BODILY_HARM	DECODER_RING_3_ORDER
ORANGE_1	IVY_LEAGUE_HAIRCUT	HELM_OF_THE_RAGING_BEAR	MONSTER_HUNTER_ARMOR	HIGH_TEA	MITHRIL_OREEAL	CHUGG_BOOTS
ORANGE_2	TAROT_DECK_OF_HYPERBOLE	SWEATBAND_OF_TRAINING_MONTAGES	HELM_OF_SCREAMING_MANFACE	SELF_PRESERVER	DRAGON_SCALE	PURIFYING_TUNING_FORK
ORANGE_3	GLORY_SEEKER	THE_HOLY_PAIL	AMULET_OF_CONCENTRATED_AWESOME	HELM_OF_THE_RAGING_BEAR	POWER_OF_SCIENCE	READIN_RAIN_BOW
ORANGE_4	SICK_MULLET	FOUR_D_GLASSES	GLASS_CANNON	SWEATBAND_OF_TRAINING_MONTAGES	MYSTICAL_ELVEN_JUNK	MONSTER_HUNTER_ARMOR
ORANGE_5	BOOM_BOX	PHAT_PANTS	TUNNEL_VISION	THE_HOLY_PAIL	UNICORN_PUKE	HELM_OF_SCREAMING_MANFACE
ORANGE_6	BEARLY_THERE_BOOTS	HEARTY_CHEST	NEW_KNIGHT_IN_TOWN	FOUR_D_GLASSES	TAROT_DECK_OF_HYPERBOLE	EMBARASSING_CHAINMAIL_OF_IMMENSE_POWER
ORANGE_7	HEART_HEALTH_CANDY	CREATINE_CACTUS	FRIENDZONITE	LOST_CONCEPT_ART	GLORY_SEEKER	HAIR_OF_THE_DOG
ORANGE_8	BLUNT_BLADE	GIANTS_GROG	CROWNING_ACHIEVEMENT	BRAIN_GUARD_9000	AXE_OF_GRINDING	PHAT_PANTS
CYAN	BLACKSMITH_BREW	TRIASSIC_TRINKET	MAD_GODS_MUG	CREATINE_CACTUS	BOOM_BOX	NEW_KNIGHT_IN_TOWN
CYAN_1	ESCUTCHEON_OF_EYES	HEART_HAT	MANLY_FIRST_AID_KIT	GIANTS_GROG	BEARLY_THERE_BOOTS	DODGY_JEWELRY
CYAN_2	BRACELET_OF_LIGHTNING	WRAITH_BARRIER	LAZARUS_BEANS	TRIASSIC_TRINKET	HEART_HEALTH_CANDY	CROWNING_ACHIEVEMENT
CYAN_3	STEAM_ENGINE	BONE_CRUSHING_PLIERS	FAMILIAR_ENERGY_TANK	LOST_GREAVES	CAT_O_NINE_TAILS	HEART_HEALTH_CANDY
CYAN_4	DEDICATED_BROZERKER	DRAGON_SAND_BOOTS	MIRACLE_FURNACE_OF_BLACKSMITH	GOOD_SLEEPING_BED	MASK_OF_THE_ANCIENT_KING	MAGICAL_WATER_BOTTLE
RED	DEDICATED_BROZERKER	END_CENTURY_FLAME_RADIATOR	DRAGON_SCALE_GROVE	CLOUDY_MONOCULAR_TELESCOPE	PORTABLE_NUTRITIOUS_DIET	FAMILY_TREE_OF_UMLAUT
