	ONE	TWO	THREE	FOUR	FIVE	SIX
WHITE	ENCHANTED_ELBOW_PADS	STOLEN_SNEAKERS	FREE_MANS_CROWBAR	ENCHANTED_ELBOW_PADS	STOLEN_SNEAKERS	PAPER_CROWN
GREEN	STICK_ON_MOUSTACHE	SWASH_BUCKLER	GOBLIN_WHACKER	FREE_MANS_CROWBAR	SNAZZY_VEST	LOAFERS_OF_ALACRITY
GREEN_1	STICK_ON_MOUSTACHE	BESSIES_BANE	PLASTIC_VAMPIRE_TEETH	GOBLIN_WHACKER	LIFESIPPER	RACING_STRIPES
BLUE	SOCK_FULL_O_PENNIES	THE_MAD_GODS_TRIDENT	BANJO_OF_DUELING	YA_VAMPIRE_SERIES	SNAZZY_VEST	SPUD_GUN
BLUE_1	PLUCKY_HEROINES_SHORTBOW	THE_MAD_GODS_TRIDENT	PLASTIC_VAMPIRE_TEETH	TEN_FOOT_POLE	GOBLIN_WHACKER	FLAIL_OF_TOTAL_DEVASTATION
BLUE_2	PLUCKY_HEROINES_SHORTBOW	DEATH_METAL_BLADE	THE_COMPENSATOR	LIFESIPPER	SPUD_GUN	DIRK_OF_DISEMBOWELING
PURPLE	PLUCKY_HEROINES_SHORTBOW	SUPER_SPIKEY_SPEAR	MUSSEL_MILK	MACE_OF_FRIENDSHIP	LOAFERS_OF_ALACRITY	SHOVEL
PURPLE_1	LAVISHLY_ADORNED_RAPIER	DEATH_METAL_BLADE	TEN_FOOT_POLE	HEAD_BANGER	FLAIL_OF_TOTAL_DEVASTATION	INTIMIDATING_BEARD
PURPLE_2	INTIMIDATING_BEARD	MACE_OF_FRIENDSHIP	GRIEVOUS_BODILY_HARM	VAMPIRE_BUNNYEARS	HAMMER_OF_WICKED_BEATS	SVENS_SWORD_OF_DOOOOOM
PURPLE_3	INTIMIDATING_BEARD	BLACKSTEEL_BLADE	SHOT_IN_THE_ARM_2_ORDER	LIFESIPPER	MJOLNIRBY	BIG_STABBY_SPEAR
PURPLE_4	YODELING_SWORD	EXTREME_FAD_DIET	OVERPOWERING_FRAGRANCE	HEAD_BANGER	VORPAL_BOOMERANG	KINDNESS
ORANGE	RATTLING_SABRE	SELF_PRESERVER	HAROLDS_HOMEMADE_HALBERD	READIN_RAIN_BOW	LIFEDRINKER	LAVISHLY_ADORNED_RAPIER
ORANGE_1	EXTREME_FAD_DIET	DRAGON_SCALE	DUELING_KNIVES_OF_HACKENSLASH	UNICORN_PUKE	HEALTHY_DOSE_OF_SKEPTICISM	DECODER_RING_3_ORDER
ORANGE_2	DIRTY_BASTARD_SWORD	UNTESTED_JETPACK	HELM_OF_SCREAMING_MANFACE	WAR_SANDALS	BLACKSTEEL_BLADE	SHOT_IN_THE_ARM_3_ORDER
ORANGE_3	HOLY_LANCE_OF_PLOT_ADVANCEMENT	COSPLAY_SWORD	AXE_OF_GRINDING	HEALTHY_DOSE_OF_SKEPTICISM	YODELING_SWORD	READIN_RAIN_BOW
ORANGE_4	HAMMER_TIME	LITTLE_PRICKS	HAIR_OF_THE_DOG	UNTESTED_JETPACK	RATTLING_SABRE	DUELING_KNIVES_OF_HACKENSLASH
ORANGE_5	BOOM_BOX	LIGHTNING_GREASE	STAY_BOARD	COSPLAY_SWORD	GLASS_CASE_OF_EMOTION	CHAMPIONSHIP_BELT
ORANGE_6	EYE_ON_THE_PRIZE	TIME_KILLER	CANNON_CANOE	LITTLE_PRICKS	DIRTY_BASTARD_SWORD	AXE_OF_GRINDING
ORANGE_7	HEART_HEALTH_CANDY	GROUND_GEARS	ENGAGEMENT_KNUCKLES	LIGHTNING_GREASE	HOLY_LANCE_OF_PLOT_ADVANCEMENT	ORGANIC_BOOK_OF_NATURE
ORANGE_8	LOST_GREAVES	RINGS_OF_A_FEATHER	ILLUSORY_HURDLE	STAY_BOARD	AMULET_OF_CONCENTRATED_AWESOME	LIGHTNING_GREASE
CYAN	ROCKET_CLOAK	RUBY_FLIP_FLOPS	CRUDE_SNIPPERS	THE_HUSTLE	SHOES_OF_THE_MAD_GOD	TIME_SAVER
CYAN_1	FEATHER_WEIGHT_FOIL	BUNNY_BLADE	RING_OF_FIRE	POISONED_DAGGER	EYE_ON_THE_PRIZE	ENGAGEMENT_KNUCKLES
CYAN_2	DRAGONS_BLADE	SWORD_OF_DESPAIR	GAUNTLET_OF_THRONE	RUBY_FLIP_FLOPS	HEART_HEALTH_CANDY	ILLUSORY_HURDLE
CYAN_3	ADVENTURERS_RIDES	BONE_CRUSHING_PLIERS	FAMILIAR_ENERGY_TANK	LOST_GREAVES	CRUDE_SNIPPERS	FLOPPIN_FLIP_FLOPS
CYAN_4		DRAGON_SAND_BOOTS	NAVIGATION_TO_THE_PAST	GOOD_SLEEPING_BED	SAND_STORM	WILDYS_HAT
RED						
